,visit_num,tract_id,filter,field_name,image_mjd,field,ra,dec
753,412067,27,g,Blind15A_33,57073.0731763,33,10:08:46.394,-02:05:44.81
754,412068,22,g,Blind15A_34,57073.0745012,34,10:12:28.800,+00:00:00.00
755,412069,21,g,Blind15A_35,57073.0758386,35,10:09:32.887,+02:05:44.81
756,412070,24,g,Blind15A_36,57073.0772009,36,10:18:47.287,+02:05:44.81
757,412071,23,g,Blind15A_37,57073.0785315,37,10:21:33.607,+00:05:42.94
758,412072,20,g,Blind15A_38,57073.0798614,38,10:17:17.839,-02:05:44.81
759,412073,19,g,Blind15A_39,57073.0811934,39,10:12:22.570,-04:11:29.62
760,412074,50,g,Blind15A_40,57073.0825483,40,10:20:28.800,-06:31:12.00
761,412075,51,g,Blind15A_41,57073.0839632,41,10:28:47.760,-06:31:12.00
762,412076,52,g,Blind15A_42,57073.0853395,42,10:21:52.800,-04:57:00.00
763,412077,53,g,Blind15A_43,57073.086693,43,10:27:25.440,-02:08:27.52
764,412078,46,g,Blind15A_44,57073.0880253,44,10:32:02.640,-00:08:25.66
765,412079,47,g,Blind15A_45,57073.0893543,45,10:27:25.440,+01:51:36.22
766,412080,49,g,Blind15A_46,57073.0907063,46,10:36:39.840,+01:51:36.22
767,412081,49,g,Blind15A_47,57073.0920296,47,10:41:31.200,+00:00:00.00
768,412082,54,g,Blind15A_48,57073.093358,48,10:36:40.217,-02:05:44.81
769,412083,55,g,Blind15A_49,57073.0946888,49,10:31:47.285,-04:11:29.62
770,412084,45,g,Blind15A_50,57073.0960143,50,10:36:35.527,-06:17:14.42
771,412085,12,g,Blind15A_01,57073.0979105,1,09:13:31.152,-06:18:04.68
772,412086,13,g,Blind15A_02,57073.0992293,2,09:08:53.952,-04:18:02.81
773,412087,14,g,Blind15A_03,57073.1005629,3,09:13:30.840,-02:17:49.30
774,412088,15,g,Blind15A_04,57073.1018959,4,09:08:53.952,-00:17:59.06
775,412089,16,g,Blind15A_05,57073.1032257,5,09:13:31.152,+01:42:02.81
776,412224,12,r,Blind15A_01,57074.026798,1,09:13:31.152,-06:18:04.68
777,412225,12,g,Blind15A_01,57074.0281183,1,09:13:31.152,-06:18:04.68
778,412226,13,g,Blind15A_02,57074.0294249,2,09:08:53.952,-04:18:02.81
779,412227,14,g,Blind15A_03,57074.0307373,3,09:13:30.840,-02:17:49.30
780,412228,15,g,Blind15A_04,57074.0320572,4,09:08:53.952,-00:17:59.06
781,412229,16,g,Blind15A_05,57074.0333764,5,09:13:31.152,+01:42:02.81
782,412230,17,g,Blind15A_06,57074.0347289,6,09:22:45.552,+01:42:02.81
783,412231,18,g,Blind15A_07,57074.036049,7,09:18:08.352,-00:17:59.06
784,412232,10,g,Blind15A_08,57074.0373691,8,09:22:45.552,-02:18:00.94
785,412233,11,g,Blind15A_09,57074.0386861,9,09:18:08.352,-04:18:02.81
786,412234,5,g,Blind15A_10,57074.0399987,10,09:22:45.552,-06:18:04.68
787,412235,4,g,Blind15A_11,57074.0413404,11,09:31:59.952,-06:18:04.68
788,412236,3,g,Blind15A_12,57074.0426536,12,09:27:22.752,-04:18:02.81
789,412237,2,g,Blind15A_13,57074.0439752,13,09:31:59.952,-02:18:00.94
790,412238,9,g,Blind15A_14,57074.0452866,14,09:27:22.752,-00:17:59.06
791,412239,8,g,Blind15A_15,57074.0466056,15,09:31:59.952,+01:42:02.81
792,412240,7,g,Blind15A_16,57074.0479483,16,09:41:14.352,+01:42:02.81
793,412241,6,g,Blind15A_17,57074.0492596,17,09:36:37.152,-00:17:59.06
794,412242,1,g,Blind15A_18,57074.050583,18,09:41:14.352,-02:18:00.94
795,412243,0,g,Blind15A_19,57074.0519003,19,09:36:37.152,-04:18:02.81
796,412244,31,g,Blind15A_20,57074.0532771,20,09:41:14.352,-06:18:04.68
797,412245,32,g,Blind15A_21,57074.0546189,21,09:50:28.752,-06:18:04.68
798,412246,29,g,Blind15A_22,57074.0559284,22,09:45:51.552,-04:18:02.81
799,412247,30,g,Blind15A_23,57074.0572535,23,09:50:28.752,-02:18:00.94
800,412248,35,g,Blind15A_24,57074.0585722,24,09:49:33.312,-00:04:07.46
801,412249,36,g,Blind15A_25,57074.0598913,25,09:50:28.752,+02:09:46.01
802,412250,33,g,Blind15A_26,57074.0612409,26,10:00:28.800,+02:12:36.00
803,412251,34,g,Blind15A_27,57074.0625528,27,09:58:48.000,+00:09:00.00
804,412252,37,g,Blind15A_28,57074.0638705,28,10:00:20.760,-02:05:44.81
805,412253,38,g,Blind15A_29,57074.0651776,29,09:55:43.560,-04:05:46.68
806,412254,26,g,Blind15A_30,57074.0664935,30,10:00:20.760,-06:05:48.55
807,412255,25,g,Blind15A_31,57074.0678347,31,10:09:35.160,-06:05:48.55
808,412256,28,g,Blind15A_32,57074.0691438,32,10:04:02.520,-04:05:46.68
809,412257,27,g,Blind15A_33,57074.0705368,33,10:08:46.394,-02:05:44.81
810,412258,22,g,Blind15A_34,57074.0719185,34,10:12:28.800,+00:00:00.00
811,412259,21,g,Blind15A_35,57074.0732364,35,10:09:32.887,+02:05:44.81
812,412260,24,g,Blind15A_36,57074.0745778,36,10:18:47.287,+02:05:44.81
813,412261,23,g,Blind15A_37,57074.0758955,37,10:21:33.607,+00:05:42.94
814,412262,20,g,Blind15A_38,57074.0772132,38,10:17:17.839,-02:05:44.81
815,412263,19,g,Blind15A_39,57074.0785259,39,10:12:22.570,-04:11:29.62
816,412264,50,g,Blind15A_40,57074.0798627,40,10:20:28.800,-06:31:12.00
817,412265,51,g,Blind15A_41,57074.081194,41,10:28:47.760,-06:31:12.00
818,412266,52,g,Blind15A_42,57074.0825055,42,10:21:52.800,-04:57:00.00
819,412267,53,g,Blind15A_43,57074.083858,43,10:27:25.440,-02:08:27.52
820,412268,46,g,Blind15A_44,57074.0851759,44,10:32:02.640,-00:08:25.66
821,412269,47,g,Blind15A_45,57074.0864873,45,10:27:25.440,+01:51:36.22
822,412270,49,g,Blind15A_46,57074.0878303,46,10:36:39.840,+01:51:36.22
823,412271,49,g,Blind15A_47,57074.0891424,47,10:41:31.200,+00:00:00.00
824,412272,54,g,Blind15A_48,57074.0904549,48,10:36:40.217,-02:05:44.81
825,412273,55,g,Blind15A_49,57074.0917728,49,10:31:47.285,-04:11:29.62
826,412274,45,g,Blind15A_50,57074.0930945,50,10:36:35.527,-06:17:14.42
827,412279,12,g,Blind15A_01,57074.2909813,1,09:13:31.152,-06:18:04.68
828,412280,13,g,Blind15A_02,57074.2922935,2,09:08:53.952,-04:18:02.81
829,412281,13,r,Blind15A_02,57074.2935933,2,09:08:53.952,-04:18:02.81
830,412282,14,g,Blind15A_03,57074.2949119,3,09:13:30.840,-02:17:49.30
831,412283,15,g,Blind15A_04,57074.2962179,4,09:08:53.952,-00:17:59.06
832,412284,16,g,Blind15A_05,57074.2975407,5,09:13:31.152,+01:42:02.81
833,412285,17,g,Blind15A_06,57074.2988943,6,09:22:45.552,+01:42:02.81
834,412286,18,g,Blind15A_07,57074.3002686,7,09:18:08.352,-00:17:59.06
835,412287,18,r,Blind15A_07,57074.3015725,7,09:18:08.352,-00:17:59.06
836,412288,10,g,Blind15A_08,57074.3029259,8,09:22:45.552,-02:18:00.94
837,412289,11,g,Blind15A_09,57074.3042468,9,09:18:08.352,-04:18:02.81
838,412290,5,g,Blind15A_10,57074.305566,10,09:22:45.552,-06:18:04.68
839,412291,4,g,Blind15A_11,57074.3069086,11,09:31:59.952,-06:18:04.68
840,412292,3,g,Blind15A_12,57074.3082562,12,09:27:22.752,-04:18:02.81
841,412293,2,g,Blind15A_13,57074.3095735,13,09:31:59.952,-02:18:00.94
842,412294,9,g,Blind15A_14,57074.3109203,14,09:27:22.752,-00:17:59.06
843,412295,9,r,Blind15A_14,57074.3122223,14,09:27:22.752,-00:17:59.06
844,412296,8,g,Blind15A_15,57074.3135806,15,09:31:59.952,+01:42:02.81
845,412297,7,g,Blind15A_16,57074.3149681,16,09:41:14.352,+01:42:02.81
846,412298,6,g,Blind15A_17,57074.3162823,17,09:36:37.152,-00:17:59.06
847,412299,1,g,Blind15A_18,57074.3176003,18,09:41:14.352,-02:18:00.94
848,412300,0,g,Blind15A_19,57074.3189177,19,09:36:37.152,-04:18:02.81
849,412301,31,g,Blind15A_20,57074.3202949,20,09:41:14.352,-06:18:04.68
850,412302,32,g,Blind15A_21,57074.3216873,21,09:50:28.752,-06:18:04.68
851,412303,29,g,Blind15A_22,57074.3229945,22,09:45:51.552,-04:18:02.81
852,412304,30,g,Blind15A_23,57074.3243594,23,09:50:28.752,-02:18:00.94
853,412305,35,g,Blind15A_24,57074.325737,24,09:49:33.312,-00:04:07.46
854,412306,36,g,Blind15A_25,57074.3271224,25,09:50:28.752,+02:09:46.01
855,412307,33,g,Blind15A_26,57074.3285271,26,10:00:28.800,+02:12:36.00
856,412308,34,g,Blind15A_27,57074.3299007,27,09:58:48.000,+00:09:00.00
857,412309,37,g,Blind15A_28,57074.3312182,28,10:00:20.760,-02:05:44.81
858,412310,38,g,Blind15A_29,57074.3325413,29,09:55:43.560,-04:05:46.68
859,412311,26,g,Blind15A_30,57074.3338521,30,10:00:20.760,-06:05:48.55
860,412312,25,g,Blind15A_31,57074.335195,31,10:09:35.160,-06:05:48.55
861,412313,28,g,Blind15A_32,57074.3365049,32,10:04:02.520,-04:05:46.68
862,412314,27,g,Blind15A_33,57074.3378891,33,10:08:46.394,-02:05:44.81
863,412315,22,g,Blind15A_34,57074.3392899,34,10:12:28.800,+00:00:00.00
864,412316,21,g,Blind15A_35,57074.340666,35,10:09:32.887,+02:05:44.81
865,412317,24,g,Blind15A_36,57074.3420531,36,10:18:47.287,+02:05:44.81
866,412318,23,g,Blind15A_37,57074.3433736,37,10:21:33.607,+00:05:42.94
867,412319,20,g,Blind15A_38,57074.3446857,38,10:17:17.839,-02:05:44.81
868,412320,19,g,Blind15A_39,57074.3459973,39,10:12:22.570,-04:11:29.62
869,412321,50,g,Blind15A_40,57074.3473916,40,10:20:28.800,-06:31:12.00
870,412322,50,r,Blind15A_40,57074.3486918,40,10:20:28.800,-06:31:12.00
871,412323,51,g,Blind15A_41,57074.350027,41,10:28:47.760,-06:31:12.00
872,412324,52,g,Blind15A_42,57074.351334,42,10:21:52.800,-04:57:00.00
873,412325,53,g,Blind15A_43,57074.3526756,43,10:27:25.440,-02:08:27.52
874,412326,46,g,Blind15A_44,57074.3539927,44,10:32:02.640,-00:08:25.66
875,412327,47,g,Blind15A_45,57074.3553646,45,10:27:25.440,+01:51:36.22
876,412328,47,r,Blind15A_45,57074.3566698,45,10:27:25.440,+01:51:36.22
877,412329,49,g,Blind15A_46,57074.3580124,46,10:36:39.840,+01:51:36.22
878,412330,49,g,Blind15A_47,57074.3593197,47,10:41:31.200,+00:00:00.00
879,412331,54,g,Blind15A_48,57074.3606908,48,10:36:40.217,-02:05:44.81
880,412332,55,g,Blind15A_49,57074.3620269,49,10:31:47.285,-04:11:29.62
881,412333,45,g,Blind15A_50,57074.3633438,50,10:36:35.527,-06:17:14.42
882,412477,12,r,Blind15A_01,57075.0226962,1,09:13:31.152,-06:18:04.68
883,412479,12,g,Blind15A_01,57075.0253526,1,09:13:31.152,-06:18:04.68
884,412480,13,g,Blind15A_02,57075.0266769,2,09:08:53.952,-04:18:02.81
885,412481,14,g,Blind15A_03,57075.0280119,3,09:13:30.840,-02:17:49.30
886,412482,15,g,Blind15A_04,57075.0293416,4,09:08:53.952,-00:17:59.06
887,412483,16,g,Blind15A_05,57075.0306619,5,09:13:31.152,+01:42:02.81
888,412484,17,g,Blind15A_06,57075.0320227,6,09:22:45.552,+01:42:02.81
889,412485,18,g,Blind15A_07,57075.0333523,7,09:18:08.352,-00:17:59.06
890,412486,10,g,Blind15A_08,57075.0346941,8,09:22:45.552,-02:18:00.94
891,412487,11,g,Blind15A_09,57075.0360244,9,09:18:08.352,-04:18:02.81
892,412488,5,g,Blind15A_10,57075.0373518,10,09:22:45.552,-06:18:04.68
893,412489,4,g,Blind15A_11,57075.0387135,11,09:31:59.952,-06:18:04.68
894,412490,3,g,Blind15A_12,57075.0400509,12,09:27:22.752,-04:18:02.81
895,412491,2,g,Blind15A_13,57075.0413786,13,09:31:59.952,-02:18:00.94
896,412492,9,g,Blind15A_14,57075.0427147,14,09:27:22.752,-00:17:59.06
897,412493,8,g,Blind15A_15,57075.0440347,15,09:31:59.952,+01:42:02.81
898,412494,7,g,Blind15A_16,57075.0454067,16,09:41:14.352,+01:42:02.81
899,412495,6,g,Blind15A_17,57075.0468156,17,09:36:37.152,-00:17:59.06
900,412496,1,g,Blind15A_18,57075.0481473,18,09:41:14.352,-02:18:00.94
901,412497,0,g,Blind15A_19,57075.0494839,19,09:36:37.152,-04:18:02.81
902,412498,31,g,Blind15A_20,57075.0508109,20,09:41:14.352,-06:18:04.68
903,412499,32,g,Blind15A_21,57075.0522554,21,09:50:28.752,-06:18:04.68
904,412500,29,g,Blind15A_22,57075.0535748,22,09:45:51.552,-04:18:02.81
905,412501,30,g,Blind15A_23,57075.054904,23,09:50:28.752,-02:18:00.94
906,412502,35,g,Blind15A_24,57075.0562677,24,09:49:33.312,-00:04:07.46
907,412503,36,g,Blind15A_25,57075.0576025,25,09:50:28.752,+02:09:46.01
908,412504,33,g,Blind15A_26,57075.0589759,26,10:00:28.800,+02:12:36.00
909,412505,34,g,Blind15A_27,57075.0603005,27,09:58:48.000,+00:09:00.00
910,412506,37,g,Blind15A_28,57075.0616322,28,10:00:20.760,-02:05:44.81
911,412507,38,g,Blind15A_29,57075.06296,29,09:55:43.560,-04:05:46.68
912,412508,26,g,Blind15A_30,57075.0642861,30,10:00:20.760,-06:05:48.55
913,412509,25,g,Blind15A_31,57075.0656509,31,10:09:35.160,-06:05:48.55
914,412510,28,g,Blind15A_32,57075.0669732,32,10:04:02.520,-04:05:46.68
915,412511,27,g,Blind15A_33,57075.0682983,33,10:08:46.394,-02:05:44.81
916,412512,22,g,Blind15A_34,57075.0696416,34,10:12:28.800,+00:00:00.00
917,412513,21,g,Blind15A_35,57075.0709624,35,10:09:32.887,+02:05:44.81
918,412514,24,g,Blind15A_36,57075.0723776,36,10:18:47.287,+02:05:44.81
919,412515,23,g,Blind15A_37,57075.073717,37,10:21:33.607,+00:05:42.94
920,412516,20,g,Blind15A_38,57075.075046,38,10:17:17.839,-02:05:44.81
921,412517,19,g,Blind15A_39,57075.076376,39,10:12:22.570,-04:11:29.62
922,412518,50,g,Blind15A_40,57075.0777191,40,10:20:28.800,-06:31:12.00
923,412519,51,g,Blind15A_41,57075.0790603,41,10:28:47.760,-06:31:12.00
924,412520,52,g,Blind15A_42,57075.0803828,42,10:21:52.800,-04:57:00.00
925,412521,53,g,Blind15A_43,57075.0817353,43,10:27:25.440,-02:08:27.52
926,412522,46,g,Blind15A_44,57075.083075,44,10:32:02.640,-00:08:25.66
927,412523,47,g,Blind15A_45,57075.0844046,45,10:27:25.440,+01:51:36.22
928,412524,49,g,Blind15A_46,57075.0857622,46,10:36:39.840,+01:51:36.22
929,412525,49,g,Blind15A_47,57075.087085,47,10:41:31.200,+00:00:00.00
930,412526,54,g,Blind15A_48,57075.0884139,48,10:36:40.217,-02:05:44.81
931,412527,55,g,Blind15A_49,57075.0897401,49,10:31:47.285,-04:11:29.62
932,412528,45,g,Blind15A_50,57075.0910912,50,10:36:35.527,-06:17:14.42
933,412529,12,g,Blind15A_01,57075.0929634,1,09:13:31.152,-06:18:04.68
934,412530,13,g,Blind15A_02,57075.094281,2,09:08:53.952,-04:18:02.81
935,412531,14,g,Blind15A_03,57075.0956138,3,09:13:30.840,-02:17:49.30
936,412532,15,g,Blind15A_04,57075.0969357,4,09:08:53.952,-00:17:59.06
937,412533,16,g,Blind15A_05,57075.0982671,5,09:13:31.152,+01:42:02.81
938,412534,17,g,Blind15A_06,57075.0996316,6,09:22:45.552,+01:42:02.81
939,412535,18,g,Blind15A_07,57075.1009618,7,09:18:08.352,-00:17:59.06
940,412536,10,g,Blind15A_08,57075.1022938,8,09:22:45.552,-02:18:00.94
941,412537,11,g,Blind15A_09,57075.1036236,9,09:18:08.352,-04:18:02.81
942,412538,5,g,Blind15A_10,57075.1049522,10,09:22:45.552,-06:18:04.68
943,412539,4,g,Blind15A_11,57075.106313,11,09:31:59.952,-06:18:04.68
944,412540,3,g,Blind15A_12,57075.107637,12,09:27:22.752,-04:18:02.81
945,412541,2,g,Blind15A_13,57075.1089609,13,09:31:59.952,-02:18:00.94
946,412542,9,g,Blind15A_14,57075.1103064,14,09:27:22.752,-00:17:59.06
947,412543,8,g,Blind15A_15,57075.1116362,15,09:31:59.952,+01:42:02.81
948,412544,7,g,Blind15A_16,57075.112989,16,09:41:14.352,+01:42:02.81
949,412545,6,g,Blind15A_17,57075.114303,17,09:36:37.152,-00:17:59.06
950,412546,1,g,Blind15A_18,57075.1156239,18,09:41:14.352,-02:18:00.94
951,412547,0,g,Blind15A_19,57075.1169513,19,09:36:37.152,-04:18:02.81
952,412548,31,g,Blind15A_20,57075.1182882,20,09:41:14.352,-06:18:04.68
953,412549,32,g,Blind15A_21,57075.1196368,21,09:50:28.752,-06:18:04.68
954,412550,29,g,Blind15A_22,57075.1209698,22,09:45:51.552,-04:18:02.81
955,412551,30,g,Blind15A_23,57075.1222908,23,09:50:28.752,-02:18:00.94
956,412552,35,g,Blind15A_24,57075.1236373,24,09:49:33.312,-00:04:07.46
957,412553,36,g,Blind15A_25,57075.1249649,25,09:50:28.752,+02:09:46.01
958,412554,33,g,Blind15A_26,57075.1263284,26,10:00:28.800,+02:12:36.00
959,412555,34,g,Blind15A_27,57075.1276512,27,09:58:48.000,+00:09:00.00
960,412556,37,g,Blind15A_28,57075.128985,28,10:00:20.760,-02:05:44.81
961,412557,38,g,Blind15A_29,57075.1303105,29,09:55:43.560,-04:05:46.68
962,412558,26,g,Blind15A_30,57075.1316457,30,10:00:20.760,-06:05:48.55
963,412559,25,g,Blind15A_31,57075.1329992,31,10:09:35.160,-06:05:48.55
964,412560,28,g,Blind15A_32,57075.1343384,32,10:04:02.520,-04:05:46.68
965,412561,27,g,Blind15A_33,57075.1356693,33,10:08:46.394,-02:05:44.81
966,412562,22,g,Blind15A_34,57075.1370012,34,10:12:28.800,+00:00:00.00
967,412563,21,g,Blind15A_35,57075.1383287,35,10:09:32.887,+02:05:44.81
968,412564,24,g,Blind15A_36,57075.1396798,36,10:18:47.287,+02:05:44.81
969,412565,23,g,Blind15A_37,57075.1410117,37,10:21:33.607,+00:05:42.94
970,412566,20,g,Blind15A_38,57075.1423407,38,10:17:17.839,-02:05:44.81
971,412567,19,g,Blind15A_39,57075.1436721,39,10:12:22.570,-04:11:29.62
972,412568,50,g,Blind15A_40,57075.1450198,40,10:20:28.800,-06:31:12.00
973,412569,51,g,Blind15A_41,57075.1463748,41,10:28:47.760,-06:31:12.00
974,412570,52,g,Blind15A_42,57075.1476942,42,10:21:52.800,-04:57:00.00
975,412571,53,g,Blind15A_43,57075.1490481,43,10:27:25.440,-02:08:27.52
976,412572,46,g,Blind15A_44,57075.1503769,44,10:32:02.640,-00:08:25.66
977,412573,47,g,Blind15A_45,57075.1517074,45,10:27:25.440,+01:51:36.22
978,412574,49,g,Blind15A_46,57075.1530566,46,10:36:39.840,+01:51:36.22
979,412575,49,g,Blind15A_47,57075.1543901,47,10:41:31.200,+00:00:00.00
980,412576,54,g,Blind15A_48,57075.1557137,48,10:36:40.217,-02:05:44.81
981,412577,55,g,Blind15A_49,57075.157039,49,10:31:47.285,-04:11:29.62
982,412578,45,g,Blind15A_50,57075.1583781,50,10:36:35.527,-06:17:14.42
983,412579,12,g,Blind15A_01,57075.160255,1,09:13:31.152,-06:18:04.68
984,412580,13,g,Blind15A_02,57075.1615884,2,09:08:53.952,-04:18:02.81
985,412581,14,g,Blind15A_03,57075.1629228,3,09:13:30.840,-02:17:49.30
986,412582,15,g,Blind15A_04,57075.1642495,4,09:08:53.952,-00:17:59.06
987,412583,16,g,Blind15A_05,57075.1655768,5,09:13:31.152,+01:42:02.81
988,412584,17,g,Blind15A_06,57075.1669356,6,09:22:45.552,+01:42:02.81
989,412585,18,g,Blind15A_07,57075.1683354,7,09:18:08.352,-00:17:59.06
990,412586,10,g,Blind15A_08,57075.1697195,8,09:22:45.552,-02:18:00.94
991,412587,11,g,Blind15A_09,57075.1711074,9,09:18:08.352,-04:18:02.81
992,412588,5,g,Blind15A_10,57075.1724968,10,09:22:45.552,-06:18:04.68
993,412589,4,g,Blind15A_11,57075.1738455,11,09:31:59.952,-06:18:04.68
994,412590,3,g,Blind15A_12,57075.1751644,12,09:27:22.752,-04:18:02.81
995,412591,2,g,Blind15A_13,57075.1765496,13,09:31:59.952,-02:18:00.94
996,412592,9,g,Blind15A_14,57075.1779393,14,09:27:22.752,-00:17:59.06
997,412593,8,g,Blind15A_15,57075.179325,15,09:31:59.952,+01:42:02.81
998,412594,7,g,Blind15A_16,57075.1806762,16,09:41:14.352,+01:42:02.81
999,412595,6,g,Blind15A_17,57075.1819987,17,09:36:37.152,-00:17:59.06
1000,412596,1,g,Blind15A_18,57075.1833696,18,09:41:14.352,-02:18:00.94
1001,412597,0,g,Blind15A_19,57075.1847679,19,09:36:37.152,-04:18:02.81
1002,412598,31,g,Blind15A_20,57075.1861573,20,09:41:14.352,-06:18:04.68
1003,412599,32,g,Blind15A_21,57075.1875338,21,09:50:28.752,-06:18:04.68
1004,412600,29,g,Blind15A_22,57075.1889276,22,09:45:51.552,-04:18:02.81
1005,412601,30,g,Blind15A_23,57075.1903163,23,09:50:28.752,-02:18:00.94
1006,412602,35,g,Blind15A_24,57075.1917057,24,09:49:33.312,-00:04:07.46
1007,412603,36,g,Blind15A_25,57075.193096,25,09:50:28.752,+02:09:46.01
1008,412604,33,g,Blind15A_26,57075.1944674,26,10:00:28.800,+02:12:36.00
1009,412605,34,g,Blind15A_27,57075.1957933,27,09:58:48.000,+00:09:00.00
1010,412606,37,g,Blind15A_28,57075.1971216,28,10:00:20.760,-02:05:44.81
1011,412607,38,g,Blind15A_29,57075.1984351,29,09:55:43.560,-04:05:46.68
1012,412608,26,g,Blind15A_30,57075.1998146,30,10:00:20.760,-06:05:48.55
1013,412609,25,g,Blind15A_31,57075.2011736,31,10:09:35.160,-06:05:48.55
1014,412610,28,g,Blind15A_32,57075.2024992,32,10:04:02.520,-04:05:46.68
1015,412611,27,g,Blind15A_33,57075.2038295,33,10:08:46.394,-02:05:44.81
1016,412612,22,g,Blind15A_34,57075.2051724,34,10:12:28.800,+00:00:00.00
1017,412613,21,g,Blind15A_35,57075.2065075,35,10:09:32.887,+02:05:44.81
1018,412614,24,g,Blind15A_36,57075.2079123,36,10:18:47.287,+02:05:44.81
1019,412615,23,g,Blind15A_37,57075.2092955,37,10:21:33.607,+00:05:42.94
1020,412616,20,g,Blind15A_38,57075.2106837,38,10:17:17.839,-02:05:44.81
1021,412617,19,g,Blind15A_39,57075.2120756,39,10:12:22.570,-04:11:29.62
1022,412618,50,g,Blind15A_40,57075.2134724,40,10:20:28.800,-06:31:12.00
1023,412619,51,g,Blind15A_41,57075.2148164,41,10:28:47.760,-06:31:12.00
1024,412620,52,g,Blind15A_42,57075.2161411,42,10:21:52.800,-04:57:00.00
1025,412621,53,g,Blind15A_43,57075.2175026,43,10:27:25.440,-02:08:27.52
1026,412622,46,g,Blind15A_44,57075.2189087,44,10:32:02.640,-00:08:25.66
1027,412623,47,g,Blind15A_45,57075.2202993,45,10:27:25.440,+01:51:36.22
1028,412624,49,g,Blind15A_46,57075.2216633,46,10:36:39.840,+01:51:36.22
1029,412625,49,g,Blind15A_47,57075.2230031,47,10:41:31.200,+00:00:00.00
1030,412626,54,g,Blind15A_48,57075.2243275,48,10:36:40.217,-02:05:44.81
1031,412627,55,g,Blind15A_49,57075.2256573,49,10:31:47.285,-04:11:29.62
1032,412628,45,g,Blind15A_50,57075.226999,50,10:36:35.527,-06:17:14.42
1033,412629,12,g,Blind15A_01,57075.2288792,1,09:13:31.152,-06:18:04.68
1034,412630,13,g,Blind15A_02,57075.2302587,2,09:08:53.952,-04:18:02.81
1035,412631,14,g,Blind15A_03,57075.2316426,3,09:13:30.840,-02:17:49.30
1036,412632,15,g,Blind15A_04,57075.2330276,4,09:08:53.952,-00:17:59.06
1037,412633,16,g,Blind15A_05,57075.2344273,5,09:13:31.152,+01:42:02.81
1038,412634,17,g,Blind15A_06,57075.2357919,6,09:22:45.552,+01:42:02.81
1039,412635,18,g,Blind15A_07,57075.2371175,7,09:18:08.352,-00:17:59.06
1040,412636,10,g,Blind15A_08,57075.2384667,8,09:22:45.552,-02:18:00.94
1041,412637,11,g,Blind15A_09,57075.239859,9,09:18:08.352,-04:18:02.81
1042,412638,5,g,Blind15A_10,57075.2412535,10,09:22:45.552,-06:18:04.68
1043,412639,4,g,Blind15A_11,57075.2426149,11,09:31:59.952,-06:18:04.68
1044,412640,3,g,Blind15A_12,57075.2439478,12,09:27:22.752,-04:18:02.81
1045,412641,2,g,Blind15A_13,57075.2452892,13,09:31:59.952,-02:18:00.94
1046,412642,9,g,Blind15A_14,57075.2466073,14,09:27:22.752,-00:17:59.06
1047,412643,8,g,Blind15A_15,57075.2479373,15,09:31:59.952,+01:42:02.81
1048,412644,7,g,Blind15A_16,57075.2493431,16,09:41:14.352,+01:42:02.81
1049,412645,6,g,Blind15A_17,57075.2507359,17,09:36:37.152,-00:17:59.06
1050,412646,1,g,Blind15A_18,57075.252128,18,09:41:14.352,-02:18:00.94
1051,412647,0,g,Blind15A_19,57075.2535318,19,09:36:37.152,-04:18:02.81
1052,412648,31,g,Blind15A_20,57075.2549028,20,09:41:14.352,-06:18:04.68
1053,412649,32,g,Blind15A_21,57075.2562616,21,09:50:28.752,-06:18:04.68
1054,412650,29,g,Blind15A_22,57075.2575956,22,09:45:51.552,-04:18:02.81
1055,412651,30,g,Blind15A_23,57075.2589562,23,09:50:28.752,-02:18:00.94
1056,412652,35,g,Blind15A_24,57075.2604288,24,09:49:33.312,-00:04:07.46
1057,412653,36,g,Blind15A_25,57075.2617824,25,09:50:28.752,+02:09:46.01
1058,412654,33,g,Blind15A_26,57075.2631529,26,10:00:28.800,+02:12:36.00
1059,412655,34,g,Blind15A_27,57075.2645073,27,09:58:48.000,+00:09:00.00
1060,412656,37,g,Blind15A_28,57075.2658948,28,10:00:20.760,-02:05:44.81
1061,412657,38,g,Blind15A_29,57075.2672855,29,09:55:43.560,-04:05:46.68
1062,412658,26,g,Blind15A_30,57075.2686767,30,10:00:20.760,-06:05:48.55
1063,412659,25,g,Blind15A_31,57075.2700366,31,10:09:35.160,-06:05:48.55
1064,412660,28,g,Blind15A_32,57075.2713744,32,10:04:02.520,-04:05:46.68
1065,412661,27,g,Blind15A_33,57075.2727026,33,10:08:46.394,-02:05:44.81
1066,412662,22,g,Blind15A_34,57075.2740416,34,10:12:28.800,+00:00:00.00
1067,412663,21,g,Blind15A_35,57075.2753659,35,10:09:32.887,+02:05:44.81
1068,412664,24,g,Blind15A_36,57075.2767882,36,10:18:47.287,+02:05:44.81
1069,412665,23,g,Blind15A_37,57075.2781659,37,10:21:33.607,+00:05:42.94
1070,412666,20,g,Blind15A_38,57075.2795639,38,10:17:17.839,-02:05:44.81
1071,412667,19,g,Blind15A_39,57075.2809447,39,10:12:22.570,-04:11:29.62
1072,412668,50,g,Blind15A_40,57075.2823316,40,10:20:28.800,-06:31:12.00
1073,412669,51,g,Blind15A_41,57075.2837214,41,10:28:47.760,-06:31:12.00
1074,412670,52,g,Blind15A_42,57075.2850483,42,10:21:52.800,-04:57:00.00
1075,412671,53,g,Blind15A_43,57075.2864195,43,10:27:25.440,-02:08:27.52
